text,label
i try to change my shipping address,change_shipping_address
want assistance to edit the damn details on my user,edit_account
help seeing in which situations can I request refunds,check_refund_policy
can I remove an article from order {{Order Number}}?,change_order
i do not kow how i can create a {{Account Type}} account,create_account
i need help to see the cancellation charges,check_cancellation_fee
shop several articles,place_order
want assistance updating the address,change_shipping_address
need to see how long refunds take can i get somehelp,check_refund_policy
see the available payment modalities,check_payment_methods
need assiwtance leaving some feedback for ur company,review
checkmy invoice #37777,check_invoice
need to  use the platinum profile,switch_account
getting refund,get_refund
can you tell me about editing the shipping address?,change_shipping_address
I want assistancee trying to modify my shipping address,change_shipping_address
how can i chat with a live agent,contact_human_agent
lodging customer claim against ur company,complaint
help me to seed in what situations can I ask to be refunded,check_refund_policy
"I want to write a review about your products, how to do it?",review
i do not know how i can talk to an operator,contact_human_agent
want help to make a customer claim,complaint
where can i lodge a customer reclaation against ur business,complaint
where to look for my bloody invoicce from {{Person Name}}?,check_invoice
can I see under which circumstances can I ask for a refund?,check_refund_policy
help using the freemium profile,switch_account
need help seeing your allowed payment modalities,check_payment_methods
"I have forgotten my user profile pwd, where to reset it?",recover_password
what do i need to do to create a {{Account Type}} account,create_account
want assistance to notify of an issue with sign-up,registration_problems
I need to see in what cases can I ask to be reimbursed,check_refund_policy
"I want to talk with a person, I need assistance",contact_human_agent
need assistance modifying the delivery addres,change_shipping_address
"I need to see my rebate current status, will you help me?",track_refund
I don't know how I can talk with customer support,contact_customer_service
I want help to chat with a live agent,contact_human_agent
I am trying to change to the {{Account Category}} account,switch_account
know if there is anything new on the rebate,track_refund
"I have got to lodge a customer complaint, help me",complaint
need help to see at what time I can contact customer service,contact_customer_service
what hours can I call customer assistance?,contact_customer_service
there are problems trying to correct the address,change_shipping_address
I want help to check in which cases can I ask for a refund,check_refund_policy
can you help me writing an opinion about your products?,review
can you help me leave my feedback for your services?,review
I don't know how I cansee my invoices from {{Person Name}},check_invoice
I have to retrieve my user PIN code,recover_password
where could I lodge a reclamation against your organization?,complaint
deleting something from order {{Order Number}},change_order
I do not know what I need to do to get my bill #37777,get_invoice
i need assistance to see my invoice #85632,check_invoice
Which payment options are available at checkout?,check_payment_methods
how could I inform of errors with payment?,payment_issue
problem with creating my freemium account,create_account
"I can't create a user, where to notify of sign-up errors?",registration_problems
how can I find information about {{Account Type}} account deletions?,delete_account
can you show me how soon can I expect the shipment?,delivery_period
i do not know how i can leave some feedback for ur company,review
cancel the subscription to your corporate newsletter,newsletter_subscription
need assistance notifying of an issue with sign-up,registration_problems
could you help me see the early termination charges?,check_cancellation_fee
can I order from {{Delivery City}}?,delivery_options
where can I check the cancellation penalties?,check_cancellation_fee
help seeing the methods for delivery,delivery_options
how do I use the {{Account Category}} account?,switch_account
want help to see your reimbursement policy,check_refund_policy
creating new {{Account Type}} account for daughter,create_account
help me seeing what goddamn shipping methods are there,delivery_options
I need assistance to remove my {{Account Type}} account,delete_account
how to check the termination charges?,check_cancellation_fee
help receiving a refund of money,get_refund
assistance ordering an article,place_order
I do not know how I can change to the standard account,switch_account
"I have ordered some article, cancel purchase {{Order Number}}",cancel_order
want assistance talking to an operator,contact_human_agent
can uhelp me speak with an operator,contact_human_agent
modify data on premium account,edit_account
I have got to restore the access key of my account,recover_password
I want asisstance to speak with a person,contact_human_agent
y i cannot set a srcondary shipping address valid up,set_up_shipping_address
Ihave to receive the newsletter,newsletter_subscription
can ya help me notify of problems with sign-up,registration_problems
available payment modalities,check_payment_methods
I'm waiting for a restitution of {{Refund Amount}} dollras,track_refund
I try to restore the access key of my account,recover_password
I need to see the early exit penalties,check_cancellation_fee
i want help to send feedback for ur services,review
cfan you help me speak to customer service?,contact_customer_service
assistance checkingthe termination fees,check_cancellation_fee
get bill #37777,get_invoice
i need help with canceling orer {{Order Number}},cancel_order
need heop seeing the ETA of the purchase {{Order Number}},track_order
I cannot recover my pwd,recover_password
check in whicch cases can i ask to be refunded,check_refund_policy
is there an e-mail toleave feedback for your company?,review
how to cancel the subscription to ur company newsletter,newsletter_subscription
"I need to talk to a live agent, can I get some help?",contact_human_agent
I don't know what I have to do to order several products,place_order
where do I acquire some items?,place_order
I do not know how I can chat with an agent,contact_human_agent
where do I inform of signup issues?,registration_problems
I want help to open a premium account for my dad,create_account
problem with platinum account removals,delete_account
are charges for services reimbursable?,check_refund_policy
I don't know how I can speak to a human agent,contact_human_agent
i dont know how to check the cancellation charge,check_cancellation_fee
I would like information about an access key retrieval,recover_password
what do i have to do to inform of a error with payments,payment_issue
help to see your money back policy,check_refund_policy
"I have got to take a quick look at bill #12588, I need help",check_invoice
assistance to look for my bills from {{Person Name}},check_invoice
I try to subscribe to the company newsletter,newsletter_subscription
could you help me inform of troubles with payment?,payment_issue
I need assistance switching to the {{Account Type}} account,switch_account
I'm trying to speak to a person,contact_human_agent
"I have got to check your payment options, will you help me?",check_payment_methods
question about the deletion of a fucking {{Account Type}} account,delete_account
i need assistance to report isues with a signup,registration_problems
is there an e-mail to leave a review for a service,review
i need assistance giving a quick look at the invoice #00108,check_invoice
help me to see in what cases can I ask for a damn refund,check_refund_policy
I do not know what I have to do to change to the {{Account Type}} account,switch_account
update data on pro account,edit_account
"I do not understand you, I need help to speak with a person",contact_human_agent
where can I get information about a {{Account Type}} account deletion?,delete_account
solve payment error,payment_issue
assistance to see your refund policy,check_refund_policy
I need help from the customer support department,contact_customer_service
i do not know how i can check my bill #37777,check_invoice
I want help to create a standard account for my fiance,create_account
I need help to set up my secondary delivery address,set_up_shipping_address
is there a way to leave an opinion about a service?,review
I need assistance to get a reimbursement,get_refund
I want assistance doing a purchase,place_order
can you help me write a review for a service?,review
i want assistance changing tp the standard account,switch_account
edit information on premium account,edit_account
i dont know what i need to do to chat with an agent,contact_human_agent
help me informing of a problem with signup,registration_problems
i dont know how to see what methods for delivery i have,delivery_options
update information on pro account,edit_account
help contacting damn customer support,contact_customer_service
how could I see if there are any updates on my refund?,track_refund
I need help seeing the bills from {{Person Name}},check_invoice
I need assistance checking the early exit charges,check_cancellation_fee
I want help checking in what cases can I request a refund,check_refund_policy
need help downloading my bill #37777,get_invoice
i have to change the info on my user account i need help,edit_account
how do i check order {{Order Number}} current status,track_order
problems with premium account deletions,delete_account
I want help to change the delivery address,change_shipping_address
i try to modify the shippig address,change_shipping_address
i need help to report problems with registrations,registration_problems
what do I need to do to change to the {{Account Type}} account?,switch_account
can uhelp me check how soon can i expect my article,delivery_period
modify pro account,edit_account
reporting payment issue,payment_issue
I have to see what shipping options you offer,delivery_options
can i subscribe to ur corporate newsletter,newsletter_subscription
want help submitting another bloody shipping address,set_up_shipping_address
where can i get information about an {{Account Type}} account deletion,delete_account
I don't know what to do to delete the freemium account,delete_account
I don't know what to do to shop some goddamn items,place_order
I need assistance to see the invoice #00108,check_invoice
can you help me restoring the password of my account?,recover_password
i dont want purchase {{Order Number}},cancel_order
I cannot create a platinum account for my daughter,create_account
closing  platinum account,delete_account
I'm trying to correct the info included on my profile,edit_account
I want assistance receiving a refund of my money,get_refund
can uhelp me to check my invoice #00108,check_invoice
i have gt to check when will my purchase arrive,delivery_period
how to change to the standard account?,switch_account
check invoice #37777,check_invoice
help to cancel the subscription to the corporate newsletter,newsletter_subscription
help me to leave feedback for ur services,review
information about cancel the sbscription to the newsletter,newsletter_subscription
help me retsore my pass,recover_password
can I take a quick look at the bill #00108?,check_invoice
i have an error with my signup,registration_problems
I do not know what to do to get my invoice #00108,get_invoice
I have to recover the key of my user account,recover_password
can you help me inform of an problem with sign-up?,registration_problems
I do not know how to report issues with registrations,registration_problems
how can I sign up to the newsletter?,newsletter_subscription
I am trying to cancel a freemium account,delete_account
retrieve my user password,recover_password
where can I get information about my lost PIN code?,recover_password
I need to retrieve my PIN,recover_password
find bill #12588,check_invoice
"I am having an error signing up, can I get some help?",registration_problems
show me in which situations can I request to be refunded,check_refund_policy
i dont know how to ask for restitutions of my money,get_refund
information about a delivery address modification,change_shipping_address
where can I report a problem with a signup?,registration_problems
i no longer use the pro account I'm trying to delete it,delete_account
where to get a restitution of my money,get_refund
wanna locate order {{Order Number}} how can i do it,track_order
"I have got to speak with customer support, how can I do it?",contact_customer_service
I want help canceling the subscription to the newsletter,newsletter_subscription
unsubscribe from your corporate newsletter,newsletter_subscription
what do I have to do to see what payment options you accept?,check_payment_methods
"I have to check purchase {{Order Number}} status, I need assistance",track_order
i cannot create a profile where to notify of signup issues,registration_problems
where can i find information about a delivery address change,change_shipping_address
I want assistance entering the new delivery address,set_up_shipping_address
i need assistance solving errors with payment,payment_issue
i need help trackng order {{Order Number}},track_order
how can I switch to the {{Account Type}} account?,switch_account
I don't know what I have to do to open a pro account,create_account
can I contact customer assistance?,contact_customer_service
help resetting the password of my account,recover_password
how can I look for the invoice #85632?,check_invoice
help talking with customer assistance,contact_customer_service
"I need to unsubscribe from the fucking newsletter, help me",newsletter_subscription
I am trying to see in what situations can I request refunds,check_refund_policy
help me to enter my bloody delivery address,set_up_shipping_address
I do not know how I can locate my bills from {{Person Name}},check_invoice
what time can I get in touch with customer support?,contact_customer_service
i dont know how tl inform of signup errors,registration_problems
I need assistance to list the allowed payment methods,check_payment_methods
where can i check the cancellation penalty,check_cancellation_fee
I call to leave a review,review
"I have got to leave some feedback for your services, help me",review
can I see if there are any updates on my rebate?,track_refund
how can I talk with somebody?,contact_human_agent
I do not know what to do to modify my shipping address,change_shipping_address
"I have to modify the shipping address, could you help me?",change_shipping_address
is it possible to report problems with sign-up?,registration_problems
I don't know how to get in touch with customer assistance,contact_customer_service
need assistance to take a quick look at the bill #12588,check_invoice
swithcing to {{Account Category}} account,switch_account
writing review for ur company,review
how long does it usually take for a product to arrive?,delivery_period
help editing purchase {{Order Number}},change_order
I'd like information about creating a pro account,create_account
"I want to delete the goddamn pro account, how can I do it?",delete_account
i need help speaking to somebody,contact_human_agent
I have to inform of an issue with bloody registrations,registration_problems
were do I see at what time I can reach customer service?,contact_customer_service
need help to notify of an issue with payments,payment_issue
I need to see in what situations can I ask to be reimbursed,check_refund_policy
help me sde how soon can i expect my item,delivery_period
I don't know how to switch to the {{Account Type}} account,switch_account
help checking in which cases can I request a fucking refund,check_refund_policy
i have got to retrieve my account pin how could i do it,recover_password
correcting info on gold account,edit_account
tell me about cancellling the subscription to ur newsletter,newsletter_subscription
what do I need to do to buy several of your article?,place_order
I would like to cancel the subscription to your newsletter,newsletter_subscription
lodging consumer complaint against your business,complaint
i cant notify of signup errors,registration_problems
I want support editing my address,change_shipping_address
help me lodge a claim against your business,complaint
report issues creating account,registration_problems
assistance to check what delivery options are there,delivery_options
want help to see how soon can i expect the package,delivery_period
tell me more about updating the delivery address,change_shipping_address
i want assistance setting up my delivery address,set_up_shipping_address
how can i swap something of  order {{Order Number}},change_order
i cant submit myy new shipping address,set_up_shipping_address
can I check the bloody payment methods?,check_payment_methods
how can I check the shipping methods?,delivery_options
i need assistance to check the cancellation fee,check_cancellation_fee
could you help me shop a few of your article?,place_order
I don't know what I have to do to demand a compensation,get_refund
setting different shipping address up,set_up_shipping_address
another freemium account for father,create_account
assistance to ask for a reimbursement,get_refund
how can i file a reclamation against ur company,complaint
is it possible tl unsubscribe from ur corporate newsletter,newsletter_subscription
want help to change something of order {{Order Number}},change_order
I need assistance seeing the early exit fee,check_cancellation_fee
how to see the cancellation fees?,check_cancellation_fee
can i check in which cases can i ask for refunds,check_refund_policy
i do not know what i have to do to get the bill #00108,get_invoice
where to download invoice #00108?,get_invoice
I have got to obtain a reimbursement,get_refund
I  do not know how I can talk to customer support,contact_customer_service
i cannot find the cancellation fees,check_cancellation_fee
what are the fees for breaking the contract?,check_cancellation_fee
how  can I use the freemium account?,switch_account
I want assistance checking my refund status,track_refund
I would like to lodge a consumer complaint,complaint
I want help to see at what time I can reach customer service,contact_customer_service
want assistance to inform of registration problems,registration_problems
help me check the allowed payment methods,check_payment_methods
i dont know what i have to do to delete my {{Account Type}} account,delete_account
I'm trying to check if there are any updates on the rebate,track_refund
wanna inform of issues with payment,payment_issue
ihave got to receive ur damn company newsletter i need help,newsletter_subscription
how to inform of an error with signup?,registration_problems
"I no longer want order {{Order Number}}, how do I cancel it?",cancel_order
can i check purchase {{Order Number}} status,track_order
could uhelp me seeing  my invoices from {{Person Name}},check_invoice
i have got to check when will my item arrive,delivery_period
I want help notifying of issues with a sign-up,registration_problems
show me what hours i can call customer assistance,contact_customer_service
i need help to see what hours customer support azvailable is,contact_customer_service
errors setting up a damn delivery address,set_up_shipping_address
order {{Order Number}} current status,track_order
writing review for a service,review
help seeing when will my article arrive,delivery_period
there are problems trying to update my address,change_shipping_address
i want help notifying of signup errors,registration_problems
can I update the delivery address?,change_shipping_address
what do i need to do to give a quick look at the bill #00108,check_invoice
where to check what payment payment modalities you accept?,check_payment_methods
how to remove something from order {{Order Number}}?,change_order
can you help me change my shipping address ?,change_shipping_address
what is your money back guarantee?,check_refund_policy
is it possible to check when my purchase is going to arrive?,delivery_period
help me to notify of issues with payment,payment_issue
I have to see how long it takes for the product to arrive,delivery_period
getting invoices from last purchase,get_invoice
can oyu help me receive the company newsletter?,newsletter_subscription
help me submit another delivery address,set_up_shipping_address
I need assistance correcting purchase {{Order Number}},change_order
is it possible to recover my account pwd,recover_password
"I cannot pay, assistance reporting a trouble with payments",payment_issue
need help to notify of an error with online paymemts,payment_issue
how do I create a standard account for my daughter?,create_account
help me see the current status of my rebate,track_refund
help me to submit feedback about your products,review
"I need to contact customer service, hoow can I do it?",contact_customer_service
i want assistance cancelling order {{Order Number}},cancel_order
I have a question about the lost pass,recover_password
where to check what hours i can contact customer assistance,contact_customer_service
i can no longer pay for purchase {{Order Number}},cancel_order
want assistance to check the ETA of purchase {{Order Number}},track_order
I do not know what to do to see the early exit penalty,check_cancellation_fee
open a premium acocunt,create_account
checking the options for shipping,delivery_options
I don't know how I can switch to the gold account,switch_account
I want to formally complain about this experience,complaint
wherer to restore the pwd of my user profile,recover_password
"I do not want the item I purchased, can I cancel the order?",cancel_order
help with creating my {{Account Type}} account,create_account
help me checking in which situations can I ask for refunds,check_refund_policy
can I place a bloody order from {{Delivery City}}?,delivery_options
wanna see the current status of my restitution,track_refund
is it possible to purchase several of your article?,place_order
I want to send my bloody feedback about your products,review
wanna check ur payment methods,check_payment_methods
where can i inform of problems with online paymeny,payment_issue
i cannot create a freemium account for my dad,create_account
help me to see the ETA of order {{Order Number}},track_order
give me information about my freemium account termination,delete_account
"I do not understand you, helop me contact a human agent",contact_human_agent
I don't know what to do to contact customer assistance,contact_customer_service
swithcing to gold account,switch_account
"I have bought some items, cancel order {{Order Number}}",cancel_order
"I cannot open an account, how to inform of sign-up errors?",registration_problems
can ya help me opening a gold account for my daughter,create_account
I want information about the fucking delivey period,delivery_period
I have an issue setting a new delivery address up,set_up_shipping_address
I selected the wrong size and need to update my order,change_order
is it possible to demand a rebate of my money?,get_refund
I am trying to leave a goddamn comment for a product,review
can you help me to create a freemium account?,create_account
could I report a signup issue?,registration_problems
help removing an article from order {{Order Number}},change_order
how to see ur allowed payment modalities,check_payment_methods
what do I have to do to check the early exit fees ?,check_cancellation_fee
I want to leave a review for a product,review
need assistance acquiring some items,place_order
I'd like to check in which situations can i ask for a refund,check_refund_policy
i have got to cancel my newsletter subscription,newsletter_subscription
need to check the withdrawal penalty will uhelp me,check_cancellation_fee
how do i check when my purchase is gonna arrive,delivery_period
what do I need to do to recover my user account PIN code?,recover_password
is it possible to edit the bloody deliveryaddress,change_shipping_address
help taking a quick look at the bill #00108,check_invoice
assistance to see  ur reimbursement policy,check_refund_policy
help me to request a restitution of money,get_refund
what do i have to do to submit my shipping  address,set_up_shipping_address
help seeing in what cases can i ask for a refund,check_refund_policy
opdn {{Account Type}} account,create_account
in what cases can I ask foir a refund?,check_refund_policy
can I see at what time I can call customer service ?,contact_customer_service
where to recover the PIN of my user?,recover_password
I'm trying to see in which cases can i request refunds,check_refund_policy
i have lost my pass what do i need to do to recover it,recover_password
use another user,switch_account
use {{Account Type}} account,switch_account
help seeing what payment options you accept,check_payment_methods
need assistance to delete my standard acciunt,delete_account
help changing to the {{Account Type}} account,switch_account
where do i see when my product is gonna arrive,delivery_period
show cancellation penalty,check_cancellation_fee
how to cancel the subscription to your corporate newsletter?,newsletter_subscription
I have got to add an article to order {{Order Number}},change_order
i want assistance to restore the access key of my account,recover_password
what do i have to do to notify of signup errors,registration_problems
I want help to check the termination penalties,check_cancellation_fee
help me make a consumer claim against your business,complaint
do ya have an e-mail to leave some feedback about ur company,review
I have got to check the early exit fee,check_cancellation_fee
I do not want purchase {{Order Number}},cancel_order
i try to see how long it takes for the purchase to arrive,delivery_period
where do I acqurie some of your article?,place_order
I want assistance switching to the premium account,switch_account
I need to cyeck the withdrawal fee,check_cancellation_fee
neerd help buying some bloody products,place_order
assistance changing the delivery address,change_shipping_address
help me see the current status of my compensation,track_refund
see the ETA of order {{Order Number}},track_order
I need to look for the fucking invoices from {{Person Name}},check_invoice
I want help modifying my shipping address,change_shipping_address
I want help to unsubscribe from the company newsletter,newsletter_subscription
I need assistance seeing your available payment methods,check_payment_methods
help me check what methods for delivery you offer,delivery_options
help to restore my access key,recover_password
cancel subscription to your company newsletter,newsletter_subscription
modifying details on premium account,edit_account
I have got to change my personal information,edit_account
is it possible to place a damn order from {{Delivery Country}}?,delivery_options
"I have to talk to customer assistance, I need help",contact_customer_service
I don't know what I need to do to acquire something,place_order
how can I check if there is anything new on the restitution?,track_refund
i cant edit order {{Order Number}},change_order
I need hepp using the standard account,switch_account
I would like to change to the {{Account Type}} account,switch_account
track order,track_order
I need assistance to check the status of my restitution,track_refund
I want support modifying the shipping address,change_shipping_address
where can i order some of ur article,place_order
I have errors setting up my new delivery address,set_up_shipping_address
can ya help me to create a platinum account for my fiance,create_account
I call to see how long it takes for my package to arrive,delivery_period
is it possible to leave feedback about ur products,review
need help to leave a comment for your productsa,review
i have issues setting a different shipping address up,set_up_shipping_address
can uhelp me see ur available payment options,check_payment_methods
i have paid {{Currency Symbol}}{{Refund Amount}} for a product where to receive a rebate,get_refund
i do not know what i neerd to do to download my bill #12588,get_invoice
I do not know how I can swap an item of order {{Order Number}},change_order
how do I receive reimbursements of my mopney?,get_refund
I can't retrieve my user account key,recover_password
help me check when will my package arrive,delivery_period
help to remove some products from order {{Order Number}},change_order
tell me about correcting the shipping address,change_shipping_address
i need assistance solving an error with payments,payment_issue
help me to see what hours I can reach customer support,contact_customer_service
can I modify purchase {{Order Number}}?,change_order
I have troubles correcting my address,change_shipping_address
i want assistance canceling purchase {{Order Number}},cancel_order
need help to see the ETA of the order {{Order Number}},track_order
I am experiencing errors signing up,registration_problems
Can you change where my current package will be delivered?,change_shipping_address
want help to se the invoices from {{Person Name}},check_invoice
how to set up another delivery dadress?,set_up_shipping_address
reporting issues with online payments,payment_issue
want help to retrieve my user account key,recover_password
need help seeing what hours i can contact customer service,contact_customer_service
can uhelp me retrieving my user password,recover_password
where do I know if there is anything wrong with the refund?,track_refund
I need help seeing your money back guarantee,check_refund_policy
I need assistance informing of errors with signup,registration_problems
file consumer reclamation against ur company,complaint
od ya deliver to {{Delivery Country}},delivery_options
I need assistance to switch to the {{Account Type}} account,switch_account
where to inform of a fucking sign-up problem?,registration_problems
modify order00123842,change_order
i have problems with a forgotten password,recover_password
modify {{Account Category}} account,edit_account
need help to place an oredr,place_order
I need to check what shipment methods are available,delivery_options
close gold account,delete_account
can ya help me cancel the subscription to the newsletter,newsletter_subscription
i dont know what i need to do to order an item,place_order
contact someone,contact_human_agent
find my invoices from {{Person Name}},check_invoice
need help seeing the eta of the purchase {{Order Number}},track_order
shipmetns to {{Delivery City}},delivery_options
y i cant submit a different delivery address valid,set_up_shipping_address
assistance to modify the bloody address,change_shipping_address
I try to delete a fucking standard account,delete_account
could ya help me requesting compensations of my money,get_refund
how do i find my invoice #00108,check_invoice
how to use the {{Account Category}} account,switch_account
help me to see at what time customer support available is,contact_customer_service
how can i hcange to the {{Account Type}} account,switch_account
where do I receive rebates of my money?,get_refund
"I have got to reset my profile access key, can you help me?",recover_password
assistance seeing how soon can I expect my item,delivery_period
can you help me shop a few of your article?,place_order
"I no longer use the standard account, assistance removing it",delete_account
is it possible to check the termination charge?,check_cancellation_fee
seeing bill #12588,check_invoice
how to look for my bill fdrom {{Person Name}},check_invoice
is there a way to send a review for a product?,review
I can't pay  for order {{Order Number}},cancel_order
I do not know how to buy several of your product,place_order
I have got to check your reimbursement policy,check_refund_policy
"I do not want this article, cancel order {{Order Number}}",cancel_order
update information on standard account,edit_account
can i see the status of my subscription to ur newsletter,newsletter_subscription
i do not know how i can inform of issues with online payment,payment_issue
help me purchase some of your item,place_order
where can I find information about a {{Account Type}} account removal?,delete_account
I don't know what I have to do to remove a {{Account Type}} account,delete_account
how acn i get information about forgotten access keys,recover_password
I'm not registered I'm trying to create a bloody {{Account Type}} acount,create_account
what do I have to do to list the allowed payment methods?,check_payment_methods
i try to get the invoice from {{Person Name}},get_invoice
I cannot see purchase {{Order Number}} current status,track_order
is it possible to notify of troubles with online payments?,payment_issue
can uhelp me swap some articles of purchase {{Order Number}},change_order
"I have lost the bill from {{Person Name}}, mail it to me",get_invoice
could ya help me cancel the {{Account Category}} account,delete_account
I want help to cancle purchase {{Order Number}},cancel_order
can uhelp me cancelling the subscription to the newsletter,newsletter_subscription
i have an error trying to correct my address,change_shipping_address
can ya help me see the accepted payment modalities,check_payment_methods
can uhelp me to change a product of purchase {{Order Number}},change_order
why I can't set up my delivery address avlid,set_up_shipping_address
I want help to check when will my purchase arrive,delivery_period
i have to see the ETA of purchase {{Order Number}} cn uhelp me,track_order
question about cancellung purchase {{Order Number}},cancel_order
I try to report errors with payment,payment_issue
can ya help me change to the {{Account Type}} account,switch_account
I can't receive the corporate newsletter,newsletter_subscription
help me seeing your accepted payment methods,check_payment_methods
open a premium account for my dad,create_account
I try to set  up my goddamn shipping address,set_up_shipping_address
i dont know how to modify the data included on my profile,edit_account
what do i have to do to enter the shipping address,set_up_shipping_address
"I need to see your damn money back policy, how do I do it?",check_refund_policy
I do not know what I need to do to close my {{Account Type}} account,delete_account
i have to inform of a payment issue,payment_issue
I don't know how to see your allowed payment modalities,check_payment_methods
modify details on pro account,edit_account
how can i get information about the delivery period,delivery_period
have problems with creazting my {{Account Type}} account,create_account
"someone stole my user PIN code, I want help to retrieve it",recover_password
"I want to modify the info on my user, I need assistance",edit_account
updating details on {{Account Type}} account,edit_account
give me information about the deletion of a {{Account Type}} account,delete_account
assistance seeing if there are any news on my reimbursement,track_refund
i want helpunsubscribing to the corporate newsletter,newsletter_subscription
I want help opening a {{Account Category}} account,create_account
could I open a standard account?,create_account
I don't know how I could set up my shipping address,set_up_shipping_address
I am looking for information about my lost key,recover_password
want help to acquire several of your product,place_order
i dont know how to speak with customer service,contact_customer_service
do you have a section to submit an opinion for your company?,review
can ya help me to see the ETA of purchase {{Order Number}},track_order
help correcting my address,change_shipping_address
where can i see how long the shipping takes,delivery_period
I want help purchasing an item,place_order
need to modify the details on my user profile how to do it,edit_account
locating purchase {{Order Number}},track_order
i call to downbload my invoices from {{Person Name}},get_invoice
editing premium  account,edit_account
how can i inform of an error with payment,payment_issue
what do I have to do to see the withdrawal charge?,check_cancellation_fee
I am trying to set a secondary shipping address up,set_up_shipping_address
cancel subscription to ur newsletter,newsletter_subscription
I do not know how to cancel purchase {{Order Number}},cancel_order
I am experiencing a problem with the sign-up,registration_problems
i expect a rebate of {{Currency Symbol}}{{Refund Amount}} was it processed,track_refund
i want help to see what payment methods uaccept,check_payment_methods
where do i subscribe to ur corporate newsletter,newsletter_subscription
can ya help me see the early termination fee,check_cancellation_fee
I need help  checking the withdrawal charges,check_cancellation_fee
need assistanbce to make a complaint,complaint
I don't know how to unsubscribe from your newsletter,newsletter_subscription
need help making a consumer complaint against ur company,complaint
will you show me how soon can I expect my shipment?,delivery_period
updaing info on {{Account Category}} account,edit_account
wanna leave a review about a service,review
I do not know what to do to chat with someone,contact_human_agent
where to see the ETA of the purchase {{Order Number}}?,track_order
i want help trying to change the address,change_shipping_address
how could I see the shipment options?,delivery_options
wanna make a customer claim against ur business,complaint
"I ain't registered, how to open a standard account with you?",create_account
I can't afford purchase {{Order Number}},cancel_order
help to chat with a damn operator,contact_human_agent
I want to use the {{Account Type}} profile,switch_account
edit data on gold account,edit_account
assistance to switch to the pro account,switch_account
modify order113542617735902,change_order
I do not know what I have to do to reset my user PIN code,recover_password
"I have to call customer suupport, could I get some help?",contact_customer_service
is it possible to see in which cases can i ask for refunds,check_refund_policy
i cannot pay for these product how do i cancel the order,cancel_order
send me bill from {{Person Name}},get_invoice
I do not knowwhat I need to do to get invoice #85632,get_invoice
can you help me to see the cancellation penalty?,check_cancellation_fee
I want assistance restoring my profile PIN code,recover_password
help me to use the premium profile,switch_account
I want help making a complaint against your company,complaint
help me see under what circumstances can I request a refund,check_refund_policy
I don't know how to check the available payment methods,check_payment_methods
"I am trying to find the shipping period, I need help",delivery_period
I want assistance to notify of troubles with online payments,payment_issue
issues creating account,registration_problems
I do not know how to cancel my premium account,delete_account
see the bill #85632,check_invoice
I need help to open a standard account,create_account
"I want to download the bill #12588, can I get some help?",get_invoice
using platinum account,switch_account
is it possible to locate invoice #37777,check_invoice
I try to speak with someone,contact_human_agent
I am trying to find information about modifying the address,change_shipping_address
I need supports trying to modify my delivery address,change_shipping_address
could you help me receiving compensations of my money?,get_refund
i need support trying to correct the shipping address,change_shipping_address
i want assistance asking for a restitution of my money,get_refund
I need assistanc canceling the newsletter subscription,newsletter_subscription
i have to speak with a bloody human agent,contact_human_agent
can ya direct to me an agent,contact_human_agent
I need to cancel purchase {{Order Number}},cancel_order
help me see the options for shipping,delivery_options
can you help me see purchase {{Order Number}} current status?,track_order
i try to request a restitution of money,get_refund
"I want to speak to an operator, can you help me?",contact_human_agent
assistance checking the termination fees,check_cancellation_fee
I need assistance to chat with an agent,contact_human_agent
"I am not registered, I want assistance opening a {{Account Type}} accont",create_account
I do not know what I need to do to chat with somebody,contact_human_agent
I need help getting my bill from {{Person Name}},get_invoice
assistance filing a customer reclamation,complaint
i try to see ur reimbursement policy,check_refund_policy
help to lodge a customer claim against your business,complaint
i do not know how to change to the {{Account Category}} account,switch_account
I need help checking how long rdimbursements take,check_refund_policy
I have got to see in which situations can I ask for a refund,check_refund_policy
Help me create my first account,create_account
need help receiving ur cororate newsletter,newsletter_subscription
help me switch several products of purchase {{Order Number}},change_order
"I have to subscribe to the newsletter, I need help",newsletter_subscription
wanna  use the platinum profile help me,switch_account
need help to switch several articles of purchase {{Order Number}},change_order
"I don't have  a platinum account, can I sign up?",create_account
find inormation about creating standard accounts,create_account
help me to acquire some of your article,place_order
help to see in which cases can i request my money back,check_refund_policy
is it possible to cancel a platinum account,delete_account
I try to see what shipment options are available,delivery_options
how can I check what hours I can call customer support?,contact_customer_service
cance order {{Order Number}},cancel_order
I don't know how I could speak to a human agent,contact_human_agent
"I don't use the {{Account Type}} account, need help cancelling it",delete_account
I can't check the current status of purchase {{Order Number}},track_order
can you help me deleting my {{Account Type}} account?,delete_account
can ya help me to switch to the {{Account Type}} account,switch_account
"I want to talk with customer support, can you help me?",contact_customer_service
i no longer want purchase  {{Order Number}},cancel_order
how do I check what hours customer service available is?,contact_customer_service
showing me current status of purchase {{Order Number}},track_order
where to unsubscribe to your bloody newsletter?,newsletter_subscription
is it possible to swap some items of purchase {{Order Number}},change_order
where do i inform of a trouble with payments,payment_issue
"I have to update order {{Order Number}}, I need assistance",change_order
what do i have to do to submit the shipping address,set_up_shipping_address
i need help seeing the status of my compensation,track_refund
I do not know what I need to do to download the bill #00108,get_invoice
change details on pro account,edit_account
how to check the  status of order {{Order Number}}?,track_order
I need help with adding an article to order {{Order Number}},change_order
